method,duration_days,observations_removed,analysis_role,metric,metric_label,unit,favorable_direction,equal_year_estimate,cluster_bootstrap_ci_lower,cluster_bootstrap_ci_upper,n_years_in_stratum,n_years_metric_available,n_scenarios_total,n_reconstruction_failures_total,n_metric_available_total,n_metric_unavailable_total,a_gap_observed_minimum,a_gap_observed_maximum,window_midpoint_relative_position_observed_minimum,window_midpoint_relative_position_observed_maximum,observations_removed_observed_minimum,observations_removed_observed_maximum,resulting_maximum_internal_gap_days_observed_minimum,resulting_maximum_internal_gap_days_observed_maximum
timesat_double_logistic,45,13,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.68207392409367762,0.64064145523791505,0.73296555876549829,5,5,41,0,41,0,0.65794993224252363,5.6660416237550777,0.1036036036036036,0.504,13,13,47,60
timesat_double_logistic,45,13,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,5.0465213384766701,3.5287273623786439,6.9727056276709618,5,5,41,0,41,0,0.65794993224252363,5.6660416237550777,0.1036036036036036,0.504,13,13,47,60
timesat_double_logistic,45,14,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,193.38542814508671,81.525687688185414,305.24516860198798,4,4,22,0,22,0,0.73564668363731645,2.2995259145625035,0.126126126126126,0.37307692307692292,14,14,50,65
timesat_double_logistic,45,14,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,41.575000000000003,2.6499999999999999,111.075,4,4,22,0,22,0,0.73564668363731645,2.2995259145625035,0.126126126126126,0.37307692307692292,14,14,50,65
timesat_double_logistic,45,14,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.14860690890953152,0.050120023796494502,0.24709379402256854,4,4,22,0,22,0,0.73564668363731645,2.2995259145625035,0.126126126126126,0.37307692307692292,14,14,50,65
timesat_double_logistic,45,14,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0034082585536512,0.70159871959517228,1.2486053707403442,4,4,22,0,22,0,0.73564668363731645,2.2995259145625035,0.126126126126126,0.37307692307692292,14,14,50,65
timesat_double_logistic,45,14,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.25206626956914663,0.21751708950007778,0.29223097843392015,4,4,22,0,22,0,0.73564668363731645,2.2995259145625035,0.126126126126126,0.37307692307692292,14,14,50,65
timesat_double_logistic,45,14,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.5,0,1,4,4,22,0,22,0,0.73564668363731645,2.2995259145625035,0.126126126126126,0.37307692307692292,14,14,50,65
timesat_double_logistic,45,14,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.75,0.25,1,4,4,22,0,22,0,0.73564668363731645,2.2995259145625035,0.126126126126126,0.37307692307692292,14,14,50,65
timesat_double_logistic,45,14,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.5,0,1,4,4,22,0,22,0,0.73564668363731645,2.2995259145625035,0.126126126126126,0.37307692307692292,14,14,50,65
timesat_double_logistic,45,14,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.6398454650366453,0.50391176123003678,0.75203575036344184,4,4,22,0,22,0,0.73564668363731645,2.2995259145625035,0.126126126126126,0.37307692307692292,14,14,50,65
timesat_double_logistic,45,14,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,4.284170739869765,3.4774987763877796,5.0908427033517505,4,4,22,0,22,0,0.73564668363731645,2.2995259145625035,0.126126126126126,0.37307692307692292,14,14,50,65
timesat_smoothing_spline,10,1,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,176.65321053214379,121.68413108742905,248.37977013335103,7,7,565,0,565,0,0.0069078347491259001,5.546037846890906,0.0211538461538461,0.97629310344827602,1,1,15,52
timesat_smoothing_spline,10,1,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,52.728918158337706,4.7438471278922529,112.0903972726386,7,7,565,0,565,0,0.0069078347491259001,5.546037846890906,0.0211538461538461,0.97629310344827602,1,1,15,52
timesat_smoothing_spline,10,1,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.10603012594290558,0.079980037050593408,0.13969877943461681,7,7,565,0,565,0,0.0069078347491259001,5.546037846890906,0.0211538461538461,0.97629310344827602,1,1,15,52
timesat_smoothing_spline,10,1,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0312090969227812,0.55289170910421725,1.5735151709594117,7,7,565,0,565,0,0.0069078347491259001,5.546037846890906,0.0211538461538461,0.97629310344827602,1,1,15,52
timesat_smoothing_spline,10,1,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.22474813483820849,0.18870045093504287,0.25720647960851506,7,7,565,0,565,0,0.0069078347491259001,5.546037846890906,0.0211538461538461,0.97629310344827602,1,1,15,52
timesat_smoothing_spline,10,1,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.5841451438320322,0.20144297972086622,0.86499215070643642,7,7,565,0,565,0,0.0069078347491259001,5.546037846890906,0.0211538461538461,0.97629310344827602,1,1,15,52
timesat_smoothing_spline,10,1,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.7123502720371605,0.41685125051074173,0.99021526418786698,7,7,565,0,565,0,0.0069078347491259001,5.546037846890906,0.0211538461538461,0.97629310344827602,1,1,15,52
timesat_smoothing_spline,10,1,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.44464934551270463,0.15549368324779858,0.83114999424427294,7,7,565,0,565,0,0.0069078347491259001,5.546037846890906,0.0211538461538461,0.97629310344827602,1,1,15,52
timesat_smoothing_spline,10,1,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.82713275969565569,0.79731291834945306,0.85889235058394764,7,7,565,0,565,0,0.0069078347491259001,5.546037846890906,0.0211538461538461,0.97629310344827602,1,1,15,52
timesat_smoothing_spline,10,1,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,4.7528365495601976,3.3477094553650302,6.3066592043478744,7,7,565,0,565,0,0.0069078347491259001,5.546037846890906,0.0211538461538461,0.97629310344827602,1,1,15,52
timesat_smoothing_spline,10,2,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,191.7011900821141,138.33790412644797,260.05140810668172,7,7,458,0,458,0,0.015960269380356999,5.8205096687628375,0.021999999999999902,0.97799999999999998,2,2,15,57
timesat_smoothing_spline,10,2,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,50.971222027849549,6.2418326391995516,104.76296556423851,7,7,458,0,458,0,0.015960269380356999,5.8205096687628375,0.021999999999999902,0.97799999999999998,2,2,15,57
timesat_smoothing_spline,10,2,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.11679591391233848,0.088390826080953652,0.14955830378995502,7,7,458,0,458,0,0.015960269380356999,5.8205096687628375,0.021999999999999902,0.97799999999999998,2,2,15,57
timesat_smoothing_spline,10,2,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0402613441506807,0.56901433586602512,1.5658540523267725,7,7,458,0,458,0,0.015960269380356999,5.8205096687628375,0.021999999999999902,0.97799999999999998,2,2,15,57
timesat_smoothing_spline,10,2,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.22968037602160057,0.19659613105558441,0.25822847371174446,7,7,458,0,458,0,0.015960269380356999,5.8205096687628375,0.021999999999999902,0.97799999999999998,2,2,15,57
timesat_smoothing_spline,10,2,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.58658795890056814,0.2697036629382295,0.85784739672623922,7,7,458,0,458,0,0.015960269380356999,5.8205096687628375,0.021999999999999902,0.97799999999999998,2,2,15,57
timesat_smoothing_spline,10,2,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.7208997002650549,0.41952983725135623,0.99095840867992757,7,7,458,0,458,0,0.015960269380356999,5.8205096687628375,0.021999999999999902,0.97799999999999998,2,2,15,57
timesat_smoothing_spline,10,2,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.42913621990058598,0.15833436699365241,0.7858577467688157,7,7,458,0,458,0,0.015960269380356999,5.8205096687628375,0.021999999999999902,0.97799999999999998,2,2,15,57
timesat_smoothing_spline,10,2,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.81935809329843445,0.79022346550326816,0.84969829670612562,7,7,458,0,458,0,0.015960269380356999,5.8205096687628375,0.021999999999999902,0.97799999999999998,2,2,15,57
timesat_smoothing_spline,10,2,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,4.8491033229720326,3.4286020967132282,6.3730077798934044,7,7,458,0,458,0,0.015960269380356999,5.8205096687628375,0.021999999999999902,0.97799999999999998,2,2,15,57
timesat_smoothing_spline,10,3,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,202.74847335294763,142.42798795469287,273.05131385627789,7,7,268,0,268,0,0.026548343436092501,6.455637488556297,0.02,0.9407894736842104,3,3,15,43
timesat_smoothing_spline,10,3,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,51.775839985573612,4.4844719333359864,109.52861873273973,7,7,268,0,268,0,0.026548343436092501,6.455637488556297,0.02,0.9407894736842104,3,3,15,43
timesat_smoothing_spline,10,3,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.12130830849027829,0.09620919863737902,0.1519169451860917,7,7,268,0,268,0,0.026548343436092501,6.455637488556297,0.02,0.9407894736842104,3,3,15,43
timesat_smoothing_spline,10,3,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0267595373722798,0.54390479918992052,1.58893179533135,7,7,268,0,268,0,0.026548343436092501,6.455637488556297,0.02,0.9407894736842104,3,3,15,43
timesat_smoothing_spline,10,3,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.22988341460514533,0.19470949504496776,0.26290077909081505,7,7,268,0,268,0,0.026548343436092501,6.455637488556297,0.02,0.9407894736842104,3,3,15,43
timesat_smoothing_spline,10,3,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.58835904628330993,0.28881987577639751,0.87096774193548387,7,7,268,0,268,0,0.026548343436092501,6.455637488556297,0.02,0.9407894736842104,3,3,15,43
timesat_smoothing_spline,10,3,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.70356641955519927,0.38495041073933273,0.98617511520737333,7,7,268,0,268,0,0.026548343436092501,6.455637488556297,0.02,0.9407894736842104,3,3,15,43
timesat_smoothing_spline,10,3,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.45188982444823445,0.16238371344843483,0.79083001842340217,7,7,268,0,268,0,0.026548343436092501,6.455637488556297,0.02,0.9407894736842104,3,3,15,43
timesat_smoothing_spline,10,3,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.81922364524665592,0.78829656163347728,0.8513816776003954,7,7,268,0,268,0,0.026548343436092501,6.455637488556297,0.02,0.9407894736842104,3,3,15,43
timesat_smoothing_spline,10,3,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,4.8714275043870856,3.3783792494725327,6.4582726921764095,7,7,268,0,268,0,0.026548343436092501,6.455637488556297,0.02,0.9407894736842104,3,3,15,43
timesat_smoothing_spline,10,4,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,181.9795085622624,130.34353779013043,240.13027122126331,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_smoothing_spline,10,4,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,52.151785714285715,3.2857142857142856,116.71428571428571,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_smoothing_spline,10,4,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.11050279035659975,0.085660231145983826,0.13734896845404262,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_smoothing_spline,10,4,primary_controlled_consecutive_gap,normalized_absolute_peak_magnitude_error,normalized absolute global-peak magnitude error,fraction_Q95_minus_Q05,lower,1.0335683378056373,0.55442899017906933,1.5861588945423331,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_smoothing_spline,10,4,primary_controlled_consecutive_gap,nrmse,point-wise nRMSE,fraction_Q95_minus_Q05,lower,0.22405687373859101,0.18724101017392478,0.25590001481315133,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_smoothing_spline,10,4,primary_controlled_consecutive_gap,peak_timing_success_10d,global-peak timing success <=10 d,fraction,higher,0.7142857142857143,0.2857142857142857,1,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_smoothing_spline,10,4,primary_controlled_consecutive_gap,peak_timing_success_15d,global-peak timing success <=15 d,fraction,higher,0.7142857142857143,0.42857142857142855,1,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_smoothing_spline,10,4,primary_controlled_consecutive_gap,peak_timing_success_5d,global-peak timing success <=5 d,fraction,higher,0.5714285714285714,0.14285714285714285,0.8571428571428571,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_smoothing_spline,10,4,primary_controlled_consecutive_gap,pearson_correlation,daily trajectory Pearson correlation,correlation,higher,0.82658573930976498,0.79426702891885115,0.86060030010123578,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_smoothing_spline,10,4,primary_controlled_consecutive_gap,rmse,point-wise RMSE,ug_L,lower,4.7467865896617925,3.3240182252738029,6.3144761208720519,7,7,83,0,83,0,0.060955547200774701,2.1056768559366836,0.032327586206896401,0.85991379310344807,4,4,15,42
timesat_smoothing_spline,10,5,primary_controlled_consecutive_gap,absolute_integral_error,absolute common-support integral error,ug_day_L,lower,302.36893878588108,302.36893878588108,302.36893878588108,1,1,5,0,5,0,0.218904559900131,0.25618097835921633,0.48199999999999982,0.498,5,5,17,17
timesat_smoothing_spline,10,5,primary_controlled_consecutive_gap,absolute_peak_date_error_days,absolute global-peak date error,days,lower,202,202,202,1,1,5,0,5,0,0.218904559900131,0.25618097835921633,0.48199999999999982,0.498,5,5,17,17
timesat_smoothing_spline,10,5,primary_controlled_consecutive_gap,absolute_relative_integral_error,absolute relative common-support integral error,fraction,lower,0.12016397035396446,0.12016397035396446,0.12016397035396446,1,1,5,0,5,0,0.218904559900131,0.25618097835921633,0.48199999999999982,0.498,5,5,17,17
